item_code,category,item,specification,unit, unit_price , purchase_year ,purchase_date,quantity,total_price,order_date,delivery_date,lead_time
AFACW00001,건축자재,석재타일,GN150*150*15T (자기질),㎡," 31,000 ",2023,2023-05-19,19," 589,000 ",2023-05-05,2023-08-06,93
AFACY00001,건축자재,아스팔트루핑,"루핑25Kg, 1m*21m (KSF 4902)",R/L," 50,000 ",2023,2023-06-19,29," 1,450,000 ",2023-06-07,2023-06-25,18
AFACZ00001,건축자재,그을림점토기와,한식그을림기와(중와)여와 360*300*21,매," 2,860 ",2023,2023-11-17,18," 51,480 ",2023-10-22,2024-02-16,117
AFAHS00001,건축자재,아스팔트펠트,20kg 1m×42m KSF 4901,R/L ," 57,000 ",2023,2023-05-05,16," 912,000 ",2023-04-18,2023-04-25,7
AFADB00001,건축자재,플라스틱창문틀,"미서기창115*1000*1000(유리:16T, 양면색상)",Set," 87,980 ",2023,2023-10-26,24," 2,111,520 ",2023-10-02,2024-02-01,122
AFADC00001,건축자재,알루미늄새시,프로로폰(불소코팅) 에버그린,Kg," 10,900 ",2023,2023-12-16,36," 392,400 ",2023-12-08,2024-05-23,167
AFADD00001,건축자재,판유리,"맑은유리, 5mm 152.4cm*304.8cm",㎡," 9,530 ",2023,2023-02-06,43," 409,790 ",2023-01-13,2023-03-27,73
AFAJW00001,건축자재,수성도료,"KSM 6010 2종 2급 백색, 내부용,18ℓ",Can," 75,500 ",2023,2023-02-21,15," 1,132,500 ",2023-01-22,2023-07-09,168
AFADF00001,건축자재,유성도료(조합),"KSM 6020 1종 1급 백색, 18ℓ",Can," 221,000 ",2023,2023-05-23,15," 3,315,000 ",2023-04-29,2023-05-15,16
AFADG00001,건축자재,도로용페인트,"KSM 6080  3종 가열형, 백색, 18ℓ",Can," 97,000 ",2023,2023-03-10,26," 2,522,000 ",2023-02-25,2023-07-16,141
AFADH00001,건축자재,유성도료(에나멜),"KSM 6020  2종 1급, 백색, 18ℓ",Can," 119,350 ",2023,2023-12-14,30," 3,580,500 ",2023-12-08,2024-02-23,77
AFAJX00001,건축자재,숲탑스트롱,"블루 2.0T*1,830mm",㎡," 16,000 ",2023,2023-02-06,28," 448,000 ",2023-01-08,2023-02-16,39
AFADJ00001,건축자재,디럭스타일,LG 3.0*300*300mm (디럭스마블),㎡," 9,200 ",2023,2023-05-12,46," 423,200 ",2023-05-06,2023-06-18,43
AFADK00001,건축자재,스티로폼,"1호 10*900*1,800mm(비중 0.030)",매," 1,940 ",2023,2023-01-11,26," 50,440 ",2022-12-22,2023-01-07,16
AFADL00001,건축자재,유리섬유보드,#64K(밀도) 50mm 1m*2m,㎡," 14,650 ",2023,2023-04-06,18," 263,700 ",2023-03-08,2023-06-18,102
AFADM00001,건축자재,합판,(내수합판)12mm*1220mm*2440mm(4*8),매," 36,200 ",2023,2023-11-20,40," 1,448,000 ",2023-11-09,2024-03-11,123
AFADN00001,건축자재,마이텍스,12mm*300*600mm,매," 10,400 ",2023,2023-06-07,39," 405,600 ",2023-05-22,2023-06-15,24
AFADO00001,건축자재,일반석고보드,9.5mm*900mm*1800mm,매," 4,700 ",2023,2023-10-06,14," 65,800 ",2023-09-18,2023-10-08,20
AEAJY00001,토목자재,스트레트아스팔트,AP-3  침입도 80-100mm,kg, 970 ,2023,2023-02-14,3," 2,910 ",2023-01-31,2023-02-17,17
AEACG00001,토목자재,아스콘,#467  기층용,M/T," 77,000 ",2023,2023-09-09,49," 3,773,000 ",2023-08-19,2023-09-23,35
AEACH00001,토목자재,보차도경계석,직선  200*250*1000mm,EA," 29,520 ",2023,2023-10-19,20," 590,400 ",2023-10-18,2024-03-24,158
AEACI00001,토목자재,보차도용콘크리트조립블록,"소형고압블록U형, 220×110×60(회색)",㎡," 10,500 ",2023,2023-07-04,32," 336,000 ",2023-06-21,2023-09-24,95
AEACJ00001,토목자재,콘크리트보차도경계블록,KSF4006  B형 18*20.5*25*100mm,EA," 7,600 ",2023,2023-10-26,29," 220,400 ",2023-10-23,2024-01-02,71
AEACK00001,토목자재,U형블록,222*110.5*60 회색,㎡," 8,500 ",2023,2023-04-06,50," 425,000 ",2023-03-30,2023-06-22,84
AEACL00001,토목자재,돌망태,"사각개비온, 아연도금철선(4종) Ø4.0mm, 2.0*1.0*1.0m",EA," 94,900 ",2023,2023-06-05,39," 3,701,100 ",2023-05-26,2023-06-10,15
AEACM00001,토목자재,흄관,500*42mm(보통관),본," 103,740 ",2023,2023-04-15,18," 1,867,320 ",2023-04-07,2023-09-29,175
AEAJZ00001,토목자재,콘크리트파일(PHC),A종 400*65*10m,본," 302,000 ",2023,2023-05-24,2," 604,000 ",2023-05-08,2023-10-05,150
AEACO00001,토목자재,V.R관,400mm*60mm(보통관 A형 2종),본," 62,800 ",2023,2023-01-14,27," 1,695,600 ",2023-01-11,2023-01-28,17
AEACP00001,토목자재,U형강널말뚝,400*150*13mm,M/T," 1,400,000 ",2023,2023-08-27,42," 58,800,000 ",2023-08-05,2023-09-14,40
AEACQ00001,토목자재,산업용화약,"뉴마이트플러스Ⅰ 25mm, 20kg",Box," 112,200 ",2023,2023-03-04,18," 2,019,600 ",2023-02-02,2023-05-27,114
AKAHP00001,기계공구,수중모터펌프,심정용 SP-1027,대," 2,140,000 ",2023,2023-03-16,26," 55,640,000 ",2023-02-16,2023-07-21,155
AKAES00001,기계공구,교류아크용접기,HAW-180 15KVA 7.5KW 180A,대," 800,000 ",2023,2023-04-04,47," 37,600,000 ",2023-03-27,2023-09-05,162
AKAET00001,기계공구,용접봉,연강용 4.0mm(KSE-4301),kg," 3,666 ",2023,2023-02-10,24," 87,984 ",2023-01-15,2023-02-26,42
AKAKA00001,기계공구,일반드릴,PD-10C,대," 90,000 ",2023,2023-01-22,44," 3,960,000 ",2022-12-31,2023-05-07,127
AKAEV00001,기계공구,핸드그라인더,PG-6,대," 176,000 ",2023,2023-04-02,35," 6,160,000 ",2023-03-28,2023-05-12,45
AKAEW00001,기계공구,단열볼베어링,ZZ 6010(국산),EA," 9,230 ",2023,2023-09-03,41," 378,430 ",2023-08-14,2023-09-10,27
AKAEX00001,기계공구,유도전동기,저압모터 0.75KW 4P 삼상전폐(프리미엄),대," 602,000 ",2023,2023-06-22,33," 19,866,000 ",2023-06-15,2023-07-07,22
ALAEY00001,석유화학제품,나프타,공업용,ℓ, 587 ,2023,2023-07-16,36," 21,132 ",2023-07-03,2023-07-31,28
ALAEZ00001,석유화학제품,에틸렌,99.8%이상,Ton," 1,094,000 ",2023,2023-01-28,19," 20,786,000 ",2023-01-15,2023-05-05,110
ALAFA00001,석유화학제품,프로필렌,96% 화학용,Ton," 1,081,000 ",2023,2023-06-01,15," 16,215,000 ",2023-05-24,2023-11-03,163
ALAFB00001,석유화학제품,부타디엔,1.3부타디엔,Ton," 1,318,000 ",2023,2023-02-03,33," 43,494,000 ",2023-01-04,2023-02-06,33
ALAFC00001,석유화학제품,벤젠,99.9%,Ton," 1,121,000 ",2023,2023-03-01,1," 1,121,000 ",2023-02-15,2023-02-20,5
ALAFD00001,석유화학제품,톨루엔,99%,Ton," 1,088,000 ",2023,2023-04-26,0, - ,2023-04-23,2023-07-24,92
ALAHU00001,석유화학제품,자일렌,"P-X, para-xylene",Ton," 1,292,000 ",2023,2023-10-25,13," 16,796,000 ",2023-10-04,2024-02-28,147
ALAHV00001,석유화학제품,카프로락탐,박편 99.9%,Ton," 2,146,000 ",2023,2023-01-08,26," 55,796,000 ",2022-12-13,2023-02-07,56
ALAFG00001,석유화학제품,테레프탈산,"4CBA,25PPM이하",Ton," 981,000 ",2023,2023-07-06,3," 2,943,000 ",2023-07-04,2023-11-10,129
ALAFH00001,석유화학제품,에틸렌그리콜,MEG 99.9%,Ton," 700,000 ",2023,2023-05-17,27," 18,900,000 ",2023-04-27,2023-07-28,92
ALAKB00001,석유화학제품,염화비닐수지,(P.V.C) 일반용,Ton," 2,498,000 ",2023,2023-05-05,36," 89,928,000 ",2023-04-16,2023-09-28,165
ALAKC00001,석유화학제품,고밀도폴리에틸렌(H.D.P.E),사출용,Ton," 1,720,000 ",2023,2023-04-05,46," 79,120,000 ",2023-03-23,2023-04-29,37
ALAKD00001,석유화학제품,폴리스틸렌(P.S),GPPS,Ton," 2,600,000 ",2023,2023-06-16,17," 44,200,000 ",2023-05-23,2023-07-07,45
ALAKE00001,석유화학제품,ABS레진,일반용,Ton," 2,650,000 ",2023,2023-05-04,34," 90,100,000 ",2023-04-15,2023-04-29,14
ALAKF00001,석유화학제품,폴리프로필렌,"(P.P)수지용,일반용",Ton," 1,800,000 ",2023,2023-10-19,34," 61,200,000 ",2023-10-04,2024-03-16,164
ALAHW00001,석유화학제품,SAN레진,SAN,Ton," 2,450,000 ",2023,2023-07-03,44," 107,800,000 ",2023-07-02,2023-09-16,76
ALAFO00001,석유화학제품,페놀수지,함침용: KC-4300,kg," 2,800 ",2023,2023-05-05,7," 19,600 ",2023-05-02,2023-07-31,90
ALAFP00001,석유화학제품,페놀,99%,Ton," 1,332,000 ",2023,2023-09-17,38," 50,616,000 ",2023-08-27,2023-10-13,47
ALAFQ00001,석유화학제품,PE필름,0.03mm*90cm*183m,R/L," 37,660 ",2023,2023-08-12,39," 1,468,740 ",2023-07-16,2023-08-03,18
ALAFR00001,석유화학제품,PP필름,0.03mm*10cm*457m,R/L," 10,000 ",2023,2023-11-03,35," 350,000 ",2023-10-22,2024-04-19,180
ALAFS00001,석유화학제품,천연고무,RSS #3,kg," 3,500 ",2023,2023-10-15,6," 21,000 ",2023-10-08,2023-11-22,45
ALAKG00001,석유화학제품,합성고무,TPE,kg," 3,500 ",2023,2023-09-22,7," 24,500 ",2023-09-16,2023-10-19,33
ALAKH00001,석유화학제품,라텍스,섬유 접착제용,Ton," 3,130,000 ",2023,2023-05-23,43," 134,590,000 ",2023-05-12,2023-06-28,47
ALAFV00001,석유화학제품,아크릴판,"10T, 3*6, 900mm*1800mm",매," 226,000 ",2023,2023-05-12,29," 6,554,000 ",2023-05-11,2023-08-28,109
ALAFW00001,석유화학제품,아크릴파이프,100Ø 8*1000mm,EA," 113,300 ",2023,2023-04-10,13," 1,472,900 ",2023-04-04,2023-05-09,35
ALAFX00001,석유화학제품,PE판,10T 1200mm×2400mm,매," 300,000 ",2023,2023-11-16,15," 4,500,000 ",2023-10-25,2024-02-20,118
AMAGI00001,가스,산소,"99.99% 액체가스, 탱크로리 (L)",ℓ, 570 ,2023,2023-08-18,42," 23,940 ",2023-07-23,2023-11-15,115
AMAGJ00001,가스,질소,"99.99% 액체가스, 탱크로리",ℓ, 570 ,2023,2023-02-12,0, - ,2023-01-25,2023-03-17,51
AMAGK00001,가스,수소,"압축가스, 99.5% 40L (병)",병," 13,300 ",2023,2023-05-27,44," 585,200 ",2023-05-25,2023-10-17,145
AMAGL00001,가스,아세틸렌,98% 용접용 (kg),kg," 27,300 ",2023,2023-08-15,29," 791,700 ",2023-08-13,2023-12-05,114
AMAFY00001,화공약품,염산,35% 공업용 25kg,통," 18,620 ",2023,2023-01-07,43," 800,660 ",2022-12-09,2023-01-10,32
AMAFZ00001,화공약품,질산,68% 공업용 25kg,통," 27,840 ",2023,2023-11-14,5," 139,200 ",2023-10-25,2023-10-30,5
AMAGA00001,화공약품,인산,85%공업용 35kg,통," 169,100 ",2023,2023-02-27,41," 6,933,100 ",2023-02-22,2023-06-02,100
AMAGB00001,화공약품,황산,98% 공업용 25kg,통," 25,270 ",2023,2023-10-10,23," 581,210 ",2023-10-08,2023-10-26,18
AMAGC00001,화공약품,가성소다,98% 고체 25kg,포," 42,470 ",2023,2023-01-14,35," 1,486,450 ",2023-01-06,2023-05-17,131
AMAGD00001,화공약품,소다회,99% 중회(공업용) 25kg,포," 33,540 ",2023,2023-09-05,44," 1,475,760 ",2023-08-18,2023-12-13,117
AMAGE00001,화공약품,염화칼슘,74% 공업용 25kg,포," 20,520 ",2023,2023-04-01,20," 410,400 ",2023-03-19,2023-06-05,78
AMAGF00001,화공약품,암모니아수,25% 18KG,통," 25,840 ",2023,2023-06-24,9," 232,560 ",2023-06-06,2023-08-16,71
AMAGG00001,화공약품,과산화수소,"35% 액상, 20kg",통," 40,850 ",2023,2023-04-01,8," 326,800 ",2023-03-17,2023-09-04,171
AMAGH00001,화공약품,산화크롬,98.5% 25kg,통," 533,240 ",2023,2023-08-27,30," 15,997,200 ",2023-08-12,2024-01-21,162
ANAKW00001,섬유제품,면사,순면사 30수단사(코마)181.44kg (VAT포함),kg," 4,910 ",2023,2023-03-20,14," 68,740 ",2023-02-22,2023-04-24,61
ANAKW00001,섬유제품,면사,혼방면사 30수단사  코마 P/C 60/40 181.44kg (VAT포함),kg," 4,160 ",2023,2023-09-17,16," 66,560 ",2023-09-03,2023-12-24,112
ANAKX00001,섬유제품,폴리에스테르사,폴리에스테르F사 75D/36수 SPK (VAT포함 L/B당),kg," 2,260 ",2023,2023-09-22,33," 74,580 ",2023-08-30,2024-01-12,135
ANAKX00001,섬유제품,폴리에스테르사,폴리에스테르DTY 150 D/SD A급 (VAT포함 L/B당),kg," 2,240 ",2023,2023-11-05,31," 69,440 ",2023-10-10,2024-02-06,119
ANAGQ00001,섬유제품,아세테이트사,75D (VAT포함) kg당,kg," 6,860 ",2023,2023-04-22,43," 294,980 ",2023-03-28,2023-04-26,29
ANAKY00001,섬유제품,아크릴,32번수 단사 아크릴 (VAT포함) kg당,kg," 6,560 ",2023,2023-02-14,25," 164,000 ",2023-01-17,2023-03-23,65
AOAGT00001,용지,중질지,70g/㎡ 4ⅹ6판,연," 46,220 ",2023,2023-10-16,7," 323,540 ",2023-10-08,2024-03-25,169
AOAGU00001,용지,백상지,70g/㎡ 4ⅹ6판,연," 60,220 ",2023,2023-11-01,35," 2,107,700 ",2023-10-21,2023-11-16,26
AOAGV00001,용지,아트지,100g/㎡ 4ⅹ6판(양면),연," 82,220 ",2023,2023-05-22,33," 2,713,260 ",2023-04-26,2023-09-26,153
AOAGY00001,용지,마니라판지,비코팅200g/㎡ 4ⅹ6판,연," 131,840 ",2023,2023-02-20,2," 263,680 ",2023-02-12,2023-04-12,59
AOAGZ00001,용지,백크라프트지,75-120g/㎡ ,Ton," 2,346,000 ",2023,2023-08-11,24," 56,304,000 ",2023-07-19,2023-09-03,46
AOAKZ00001,용지,골판지,KA 180g/㎡ ,Ton," 639,910 ",2023,2023-09-28,23," 14,717,930 ",2023-09-28,2023-10-18,20
AOAHB00001,용지,알루미늄박지,(7-15μ)ⅹ100mm,kg," 6,500 ",2023,2023-02-13,13," 84,500 ",2023-01-27,2023-04-23,86
AOAHC00001,용지,전산지,백색평량70g/㎡,ton," 1,684,620 ",2023,2023-07-15,39," 65,700,180 ",2023-07-13,2023-12-15,155
AOAGW00001,용지,박엽지,노루지 평량 25g/㎡  Roll,연," 2,640,000 ",2023,2023-01-16,2," 5,280,000 ",2022-12-18,2023-05-13,146
AOAGX00001,용지,종이컵지,백색 평량 230g/㎡ ,Ton," 1,365,000 ",2023,2023-12-23,18," 24,570,000 ",2023-12-19,2024-02-25,68
APAHD00001,사무용품,컴퓨터본체,DM500S9Z-AD2BA,대," 560,000 ",2023,2023-05-10,11," 6,160,000 ",2023-05-03,2023-09-04,124
APAHG00001,사무용품,팩시밀리,FAX-L150,대," 260,000 ",2023,2023-11-18,21," 5,460,000 ",2023-10-20,2024-02-13,116
APALA00001,사무용품,책상,L형데스크 SD316R 1600×1200×720mm,EA," 446,000 ",2023,2023-03-12,48," 21,408,000 ",2023-02-19,2023-03-05,14
APAHF00001,사무용품,CD-R,CD-R 700MB  52x 50장 케익 (LG),EA," 15,000 ",2023,2023-06-10,40," 600,000 ",2023-05-11,2023-08-09,90
AAAAA00001,철강재,원형봉강,SS275 16MM,kg," 1,020 ",2024,2024-12-24,13," 13,260 ",2024-12-12,2025-02-19,69
AAAAC00001,철강재,고장력철근,D10mm(하이바),M/T," 860,000 ",2024,2024-06-12,20," 17,200,000 ",2024-05-17,2024-09-14,120
AAAHR00001,철강재,초고장력철근,SD500 D10㎜,M/T," 900,000 ",2024,2024-09-03,1," 900,000 ",2024-08-27,2025-01-13,139
AAAAD00001,철강재,등변ㄱ형강(소형),65*65*6mm,kg," 1,040 ",2024,2024-01-28,13," 13,520 ",2024-01-01,2024-03-26,85
AAAAE00001,철강재,ㄷ형강,100*50*5mm,kg," 1,040 ",2024,2024-07-17,19," 19,760 ",2024-07-14,2024-10-16,94
AAAAF00001,철강재,4각강,12mm,kg," 1,020 ",2024,2024-08-16,50," 51,000 ",2024-08-01,2024-10-25,85
AAAHY00001,철강재,평강(평철),4.5t*50mm,kg," 1,020 ",2024,2024-05-24,26," 26,520 ",2024-05-23,2024-08-05,74
AAAAH00001,철강재,구조용H형강,"100*100*6*8mm(압연,중형)",M/T," 1,220,000 ",2024,2024-04-08,17," 20,740,000 ",2024-03-28,2024-04-08,11
AAAAI00001,철강재,열연박판,SS41 1.4≤T≤1.6mm(3'*6'),kg, 910 ,2024,2024-10-23,36," 32,760 ",2024-10-22,2025-01-17,87
AAAAJ00001,철강재,열연후판,SS41 12.0≤T≤20.0mm(8'*20'),kg," 1,010 ",2024,2024-03-26,27," 27,270 ",2024-03-10,2024-03-19,9
AAAAK00001,철강재,냉연강판,CR(SCP1) 1.0≤T≤1.75mm,kg," 1,070 ",2024,2024-08-01,46," 49,220 ",2024-08-01,2024-11-23,114
AAAAL00001,철강재,전기아연도강판,0.35≤T<0.4mm(3'*6'),매," 6,210 ",2024,2024-01-26,18," 111,780 ",2024-01-15,2024-01-19,4
AAAAM00001,철강재,아연도강판,T≤0.2mm(3'*6'),매," 4,110 ",2024,2024-12-28,34," 139,740 ",2024-12-22,2025-05-17,146
AAAAN00001,철강재,석도강판,0.25*5.6/5.6(50*50),M/T," 2,441,000 ",2024,2024-10-25,33," 80,553,000 ",2024-09-26,2025-03-25,180
AAAHZ00001,철강재,구조용강관,76.3*3.2mm,m," 8,550 ",2024,2024-08-13,12," 102,600 ",2024-07-22,2025-01-07,169
AAAAP00001,철강재,보통철선,#10 3.2mm,kg," 1,390 ",2024,2024-04-11,0, - ,2024-03-14,2024-04-17,34
AAAAQ00001,철강재,소철선(어닐링),#6 4.0mm,kg," 1,460 ",2024,2024-02-24,30," 43,800 ",2024-02-14,2024-07-03,140
AAAAR00001,철강재,아연도철선,1종 #8 4.0mm,kg," 1,710 ",2024,2024-02-07,29," 49,590 ",2024-01-17,2024-01-24,7
AAAAS00001,철강재,경강선,선경 1.0~1.19mm,kg," 2,760 ",2024,2024-09-18,32," 88,320 ",2024-09-02,2024-09-16,14
AAAAT00001,철강재,PC강선2종,단선12.7mm 단중0.785/m,kg," 2,010 ",2024,2024-05-12,49," 98,490 ",2024-04-12,2024-04-16,4
AAAAU00001,철강재,와이어로프,6*24(도금) 마심10mm,m," 1,350 ",2024,2024-12-13,7," 9,450 ",2024-11-26,2025-03-07,101
AAAAV00001,철강재,철못,N25 25KG(일반용),Box," 40,460 ",2024,2024-05-20,49," 1,982,540 ",2024-05-14,2024-09-08,117
AAAAW00001,철강재,육각볼트,M6*20mm,EA, 26 ,2024,2024-11-11,33, 858 ,2024-11-10,2025-01-04,55
ABAIA00001,특수강재,스테인리스판,STS304 2.0mm,M/T," 3,750,000 ",2024,2024-03-03,44," 165,000,000 ",2024-02-12,2024-03-23,40
ABAIB00001,특수강재,스테인리스선,0.3mm(스프링용),kg," 9,840 ",2024,2024-01-26,30," 295,200 ",2024-01-07,2024-06-16,161
ABAAZ00001,특수강재,구조용스테인리스관(원형),STS304 12.7*1.0mm*0.291kg/m,m," 3,020 ",2024,2024-10-27,48," 144,960 ",2024-09-28,2024-11-15,48
ABAIC00001,특수강재,회주철품,GC-200,kg," 3,750 ",2024,2024-07-06,22," 82,500 ",2024-06-14,2024-07-21,37
ABABB00001,특수강재,기계구조용탄소강,SMxxC Ø25~250,kg," 1,900 ",2024,2024-03-18,48," 91,200 ",2024-02-28,2024-04-09,41
ACABC00001,비철제품,동판(1종),0.5*400*1200mm(KSD5201),kg," 17,260 ",2024,2024-11-24,10," 172,600 ",2024-10-31,2024-11-03,3
ACABD00001,비철제품,동봉,"두께6.1~10mm, 길이2~3mm",kg," 18,450 ",2024,2024-03-01,2," 36,900 ",2024-02-19,2024-08-04,167
ACABE00001,비철제품,동선,7.0~12.9mm(경질AA급),kg," 17,900 ",2024,2024-02-04,8," 143,200 ",2024-01-29,2024-06-22,145
ACABF00001,비철제품,황동판(2종),0.5*400*1200mm,kg," 12,980 ",2024,2024-11-22,49," 636,020 ",2024-11-06,2025-03-12,126
ACABG00001,비철제품,전기동,99.99% 이상,Ton," 14,520,000 ",2024,2024-06-11,8," 116,160,000 ",2024-06-02,2024-09-06,96
ACABH00001,비철제품,알루미늄괴,V-INGOT(수입),Ton," 4,290,000 ",2024,2024-05-02,11," 47,190,000 ",2024-04-25,2024-08-26,123
ACABI00001,비철제품,니켈,99.9%이상,kg," 24,800 ",2024,2024-07-22,8," 198,400 ",2024-06-29,2024-07-28,29
ACABJ00001,비철제품,카드뮴,99.9%이상(합금용),kg," 4,200 ",2024,2024-07-21,23," 96,600 ",2024-07-05,2024-11-14,132
ACABK00001,비철제품,전기아연,99.995%(SHG),Ton," 5,000,000 ",2024,2024-02-07,4," 20,000,000 ",2024-01-15,2024-06-08,145
ACABL00001,비철제품,전기연,99.99%이상,Ton," 3,460,000 ",2024,2024-10-06,0, - ,2024-09-20,2025-01-26,128
ACABM00001,비철제품,주석(석괴),99.99%이상,kg," 44,200 ",2024,2024-12-25,44," 1,944,800 ",2024-11-26,2025-04-03,128
ACABN00001,비철제품,망간,99.98%이상,kg," 2,750 ",2024,2024-02-07,15," 41,250 ",2024-02-05,2024-06-03,119
ACABO00001,비철제품,연판,1*909*1818mm,매," 77,300 ",2024,2024-09-06,19," 1,468,700 ",2024-08-28,2024-12-22,116
ACAID00001,비철제품,봉땜납,Sn50%,kg," 34,000 ",2024,2024-06-10,8," 272,000 ",2024-05-31,2024-08-15,76
ACABQ00001,비철제품,알루미늄판,0.4*400*1200mm(A1050),kg," 6,190 ",2024,2024-09-23,6," 37,140 ",2024-09-07,2024-10-09,32
ACABR00001,비철제품,알루미늄관,22*1.0mm  3m,본," 4,140 ",2024,2024-07-23,50," 207,000 ",2024-07-10,2024-12-14,157
ADABS00001,골재 및 목재,모래,"강모래, 시내도착도 (서울)",㎥," 42,000 ",2024,2024-06-07,7," 294,000 ",2024-05-23,2024-07-18,56
ADABT00001,골재 및 목재,자연자갈,#57  25mm 시내도착도 (서울),㎥," 31,000 ",2024,2024-01-21,33," 1,023,000 ",2024-01-03,2024-06-06,155
ADABU00001,골재 및 목재,쇄석자갈,#467  40mm  시내도착도 (서울),㎥," 31,000 ",2024,2024-01-19,28," 868,000 ",2024-01-09,2024-03-29,80
ADABV00001,골재 및 목재,시멘트(보통),40Kg(포장품) (서울),포," 7,400 ",2024,2024-06-16,44," 325,600 ",2024-06-08,2024-11-22,167
ADABW00001,골재 및 목재,백시멘트,40Kg/Net (서울),포," 16,000 ",2024,2024-08-27,12," 192,000 ",2024-07-29,2025-01-16,171
ADABX00001,골재 및 목재,타일시멘트,"줄눈용백색. ISO인증, KS인증 25Kg",포," 7,500 ",2024,2024-05-02,50," 375,000 ",2024-04-24,2024-07-20,87
ADABY00001,골재 및 목재,레미콘,25mm 18Mpa*8㎝,㎥," 95,650 ",2024,2024-07-15,38," 3,634,700 ",2024-06-24,2024-09-01,69
ADABZ00001,골재 및 목재,미송각재,30*30*3600㎜,재," 2,600 ",2024,2024-07-25,7," 18,200 ",2024-07-14,2024-12-26,165
ADACA00001,골재 및 목재,외송각재,30*30*3600㎜,재," 2,300 ",2024,2024-11-22,32," 73,600 ",2024-11-05,2024-12-21,46
ADACB00001,골재 및 목재,나왕각재,45*90*3600㎜,재," 6,300 ",2024,2024-06-16,48," 302,400 ",2024-05-31,2024-09-12,104
ADACC00001,골재 및 목재,미송판재,30*300*3600㎜,재," 2,900 ",2024,2024-10-20,27," 78,300 ",2024-09-30,2024-11-26,57
ADACD00001,골재 및 목재,외송판재,30*300*3600㎜,재," 2,600 ",2024,2024-04-15,48," 124,800 ",2024-04-11,2024-05-12,31
ADACE00001,골재 및 목재,나왕판재,30*300*3600㎜(상품),재," 6,800 ",2024,2024-08-14,44," 299,200 ",2024-07-19,2024-12-07,141
AGAIR00001,배관설비재,배관용탄소강관(흑관),20mm 반제품KS(흑관),m," 2,230 ",2024,2024-03-25,40," 89,200 ",2024-02-24,2024-03-02,7
AGAIS00001,배관설비재,배관용탄소강관(백관),20mm 반제품 KS,m," 2,970 ",2024,2024-06-23,27," 80,190 ",2024-06-03,2024-06-11,8
AGADQ00001,배관설비재,공업배관용스테인리스관,STS 304 21.7*2.0mm 15A,m," 6,170 ",2024,2024-09-20,5," 30,850 ",2024-09-20,2024-11-06,47
AGAIT00001,배관설비재,폴리부틸렌파이프(PB),"급수,급탕관(직관,롤관) 15mm",m, 960 ,2024,2024-05-21,7," 6,720 ",2024-04-27,2024-07-31,95
AGADS00001,배관설비재,PVC파이프,수도용직관 20mmx4m,본," 4,040 ",2024,2024-05-26,21," 84,840 ",2024-05-15,2024-08-27,104
AGADT00001,배관설비재,동파이프,L-TYPE  15A   15.88mm,m," 7,290 ",2024,2024-05-14,27," 196,830 ",2024-04-30,2024-10-15,168
AGAIU00001,배관설비재,수도용 폴리에틸렌관,"SDR11, PE80, 무공관 20mm",m, 800 ,2024,2024-09-04,17," 13,600 ",2024-08-06,2024-10-30,85
AGADV00001,배관설비재,가스관,PLP- 가스관 150A,m," 53,590 ",2024,2024-12-28,0, - ,2024-12-22,2024-12-25,3
AGADW00001,배관설비재,가단주철제관이음쇠(흑관),나사식소켓 15mm 1/2inch,EA, 760 ,2024,2024-10-12,32," 24,320 ",2024-09-19,2025-03-12,174
AGAIV00001,배관설비재,동관이음쇠(90도 엘보 KSD5578),65mm   외경 66.68mm,EA," 25,830 ",2024,2024-09-02,33," 852,390 ",2024-08-04,2024-11-24,112
ASAHM00001,배관설비재,가스온풍기,CAH-G272A,대," 3,181,820 ",2024,2024-03-02,11," 35,000,020 ",2024-02-02,2024-07-04,153
AHADY00001,배관설비재,청동제밸브,"게이트 15mm 1/2"" 5kg/㎠",EA," 11,650 ",2024,2024-06-02,29," 337,850 ",2024-05-25,2024-06-02,8
AHADZ00001,배관설비재,주철제밸브,"게이트 80mm 3"" 10kg/㎠",EA," 128,950 ",2024,2024-04-07,38," 4,900,100 ",2024-04-05,2024-07-18,104
AQAHJ00001,배관설비재,대변기,서양식탱크일체형사이펀변기(하이형)2020C,조," 230,000 ",2024,2024-03-05,27," 6,210,000 ",2024-02-22,2024-04-28,66
ARAHK00001,배관설비재,가스보일러,S-LINE 와인콘덴싱 16000kcal/h  대성쎌틱에너시스 ,대," 600,000 ",2024,2024-02-18,41," 24,600,000 ",2024-02-09,2024-03-03,23
ARAHL00001,배관설비재,기름보일러,"일반 철재 디럭스(소형), 13000kacl/h, 귀뚜라미",대," 499,400 ",2024,2024-04-27,38," 18,977,200 ",2024-04-11,2024-06-10,60
ASAHN00001,배관설비재,시스템에어컨디셔너,실외기 수냉식 Multi  V  18HP,대," 13,455,000 ",2024,2024-07-13,41," 551,655,000 ",2024-06-27,2024-11-23,149
AIAEB00001,배관설비재,미네랄울파이프카바,"40mm,1 1/2″, 40T",m," 5,220 ",2024,2024-06-25,35," 182,700 ",2024-06-04,2024-10-02,120
AGAJE00001,배관설비재,주강제 밸브,게이트 80mm 10kg/cm2,EA," 475,640 ",2024,2024-09-19,41," 19,501,240 ",2024-09-12,2025-02-26,167
AJAEC00001,전기통신,HIV전선,단선2.5SQ(1.78mm),m, 440 ,2024,2024-02-12,19," 8,360 ",2024-02-01,2024-06-16,136
